domain,image,path,width,height,megapixels,aspect_ratio,label_count,luma_mean,luma_std,luma_p01,luma_p05,luma_p50,luma_p95,luma_p99,dark_frac,bright_frac,clip_frac,sat_mean,sat_std,colorfulness,edge_density,grad_mean,grad_p95,laplacian_var,entropy,fft_high_ratio,illum_nonuniformity,hist_00,hist_01,hist_02,hist_03,hist_04,hist_05,hist_06,hist_07,hist_08,hist_09,hist_10,hist_11,hist_12,hist_13,hist_14,hist_15
train_aug,IMG_20260728_091707_aug1_degrade.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091707_aug1_degrade.jpg,8192,6144,50.331648,1.3333333333333333,1,150.84725952148438,52.232627868652344,22.0,52.0,161.0,220.0,228.0,0.024518229166666666,0.02759765625,0.0,21.970445963541668,17.787136975727826,7.832118122085761,0.046767578125,33.239715576171875,174.156005859375,444.0865173339844,3.524128258832403,0.034594058990478516,37.690223512040355,0.003056640736758709,0.021461589261889458,0.020367838442325592,0.01802734285593033,0.018916016444563866,0.06784505397081375,0.09993164241313934,0.1221516951918602,0.08055338263511658,0.04300781339406967,0.09240560233592987,0.12143554538488388,0.14269530773162842,0.12054687738418579,0.027594400569796562,3.2552084121562075e-06
train_aug,IMG_20260728_091721_1_aug0_sunlit.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091721_1_aug0_sunlit.jpg,8192,6144,50.331648,1.3333333333333333,1,205.56497192382812,60.0164680480957,32.0,80.0,233.0,255.0,255.0,0.009274088541666666,0.5431315104166666,0.4225846354166667,21.016103515625,27.72667371572441,24.33814568757583,0.057294921875,42.5012321472168,227.27076721191406,866.7077026367188,2.8763170458906955,0.046103909611701965,41.20664087136782,0.0011002604151144624,0.008173828013241291,0.014339192770421505,0.013307292014360428,0.01280924491584301,0.012226562947034836,0.026246745139360428,0.03797200694680214,0.04125000163912773,0.05419921875,0.06663411110639572,0.05799804627895355,0.053984373807907104,0.056627605110406876,0.07191731780767441,0.4712142050266266
train_aug,IMG_20260728_091721_1_aug1_bgblur.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091721_1_aug1_bgblur.jpg,8192,6144,50.331648,1.3333333333333333,1,143.4495849609375,48.74834442138672,24.0,54.0,153.0,211.0,223.0,0.022571614583333333,0.00873046875,3.2552083333333335e-06,26.497526041666667,26.597807179241553,18.647746631516583,0.03899088541666667,30.779619216918945,152.23666381835938,143.43063354492188,3.534961339301864,0.033758461475372314,34.70197727033507,0.0022037760354578495,0.020367838442325592,0.018938802182674408,0.01907552033662796,0.05565429851412773,0.06465494632720947,0.09606445580720901,0.0945117175579071,0.0765787735581398,0.09916341304779053,0.14460937678813934,0.13757161796092987,0.10254883021116257,0.059326171875,0.008730468340218067,0.0
train_aug,IMG_20260728_091721_aug0_tunnel.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091721_aug0_tunnel.jpg,8192,6144,50.331648,1.3333333333333333,1,69.34713745117188,23.827980041503906,11.0,25.0,74.0,102.0,108.0,0.06605143229166667,0.0,3.2552083333333335e-06,27.280677083333334,26.50051240777981,9.105284676028,0.029671223958333333,17.155765533447266,80.0624771118164,116.55179595947266,2.529213561929373,0.04156799614429474,16.769270238959486,0.02495117112994194,0.041100259870290756,0.13086262345314026,0.1914876252412796,0.19466471672058105,0.2859179675579071,0.1303125023841858,0.0007031250279396772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_aug,IMG_20260728_091721_aug1_glare.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091721_aug1_glare.jpg,8192,6144,50.331648,1.3333333333333333,1,144.0145263671875,49.063804626464844,22.0,54.0,153.0,212.0,223.0,0.022600911458333334,0.008743489583333333,0.0,26.317180989583335,26.955937505357955,18.453377987913168,0.04761393229166667,33.883087158203125,165.14842224121094,468.0929260253906,3.539277309241737,0.04131177067756653,34.276623337445095,0.0033040365669876337,0.019296875223517418,0.019287109375,0.01924804598093033,0.05478190258145332,0.062073566019535065,0.09483398497104645,0.09623698145151138,0.07526692748069763,0.09653971344232559,0.143798828125,0.13587239384651184,0.10852864384651184,0.062187500298023224,0.008740234188735485,3.2552084121562075e-06
train_aug,IMG_20260728_091724_1_aug1_defocus.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091724_1_aug1_defocus.jpg,8192,6144,50.331648,1.3333333333333333,1,137.85630798339844,48.291690826416016,21.0,46.0,148.0,207.0,221.0,0.027141927083333333,0.005615234375,3.2552083333333335e-06,29.874072265625,30.325369341019687,21.812865091427977,0.054755859375,35.549591064453125,172.6796112060547,440.2500915527344,3.5370396790984935,0.04214096814393997,36.03425724128638,0.003567708423361182,0.023574218153953552,0.026337889954447746,0.02726236917078495,0.061966147273778915,0.062431640923023224,0.08822916448116302,0.07043619453907013,0.1048470064997673,0.14766275882720947,0.15739257633686066,0.09630534052848816,0.08323892951011658,0.041132811456918716,0.005605468526482582,9.765624781721272e-06
train_aug,IMG_20260728_091728_2_aug1_degrade.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091728_2_aug1_degrade.jpg,8192,6144,50.331648,1.3333333333333333,1,138.06729125976562,47.3061637878418,20.0,51.0,154.0,196.0,219.0,0.02751953125,0.009036458333333334,0.004853515625,25.880299479166666,24.409544323419453,13.12656308474392,0.03968424479166666,28.176679611206055,137.76950073242188,343.98052978515625,3.396379872370848,0.030298054218292236,36.52165334361208,0.004189453087747097,0.023330077528953552,0.01900390535593033,0.022125650197267532,0.06290364265441895,0.08496744930744171,0.08773112297058105,0.07975911349058151,0.0547688789665699,0.11945963650941849,0.21387043595314026,0.1373405009508133,0.07694661617279053,0.0045670573599636555,0.0025227863807231188,0.006513671949505806
train_aug,IMG_20260728_091728_aug0_defocus.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091728_aug0_defocus.jpg,8192,6144,50.331648,1.3333333333333333,1,139.57852172851562,47.09272766113281,20.0,52.0,155.0,197.0,218.0,0.027018229166666668,0.008811848958333333,0.004475911458333333,23.892330729166666,23.446419187003833,12.58049814009166,0.039348958333333336,28.070951461791992,138.39797973632812,319.19036865234375,3.3828989067397788,0.030159220099449158,36.16946794495005,0.0040559894405305386,0.022962240502238274,0.018183594569563866,0.018020832911133766,0.062496744096279144,0.08080403506755829,0.0840136706829071,0.09027018398046494,0.04986002668738365,0.11054687201976776,0.21413086354732513,0.14076171815395355,0.09024739265441895,0.004833984188735485,0.0026269531808793545,0.0061848959885537624
train_aug,IMG_20260728_091730_aug1_bgblur.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091730_aug1_bgblur.jpg,8192,6144,50.331648,1.3333333333333333,1,142.84957885742188,47.862178802490234,24.0,57.0,148.0,211.0,221.0,0.022858072916666666,0.004420572916666666,0.0,26.139228515625,23.53486581734063,15.835699442831949,0.034993489583333336,26.571693420410156,131.00381469726562,114.5727767944336,3.490063262528999,0.02798287197947502,37.79471065626632,0.0025292967911809683,0.02032877691090107,0.017822265625,0.016481120139360428,0.03825195133686066,0.060745444148778915,0.11872721463441849,0.12125000357627869,0.08655598759651184,0.07777343690395355,0.12545572221279144,0.1492578089237213,0.09248697757720947,0.06791341304779053,0.004420572891831398,0.0
train_aug,IMG_20260728_091748_2_aug1_defocus.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091748_2_aug1_defocus.jpg,8192,6144,50.331648,1.3333333333333333,1,142.1038055419922,50.699378967285156,21.0,46.0,151.0,214.0,226.0,0.028567708333333334,0.016705729166666666,0.0,26.140768229166667,24.094592277396824,15.581641913075932,0.04942708333333334,31.403587341308594,153.2663116455078,371.1037292480469,3.594108760763885,0.03366829827427864,36.912592853575475,0.0036197917070239782,0.024947917088866234,0.024459635838866234,0.02565104141831398,0.036276042461395264,0.0674348995089531,0.11096679419279099,0.09167968481779099,0.07475260645151138,0.10345703363418579,0.14359700679779053,0.10758137702941895,0.10277017951011658,0.06610026210546494,0.016702473163604736,3.2552084121562075e-06
train_aug,IMG_20260728_091748_aug1_degrade.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091748_aug1_degrade.jpg,8192,6144,50.331648,1.3333333333333333,1,142.2488555908203,50.69316101074219,21.0,46.0,151.0,214.0,226.0,0.028831380208333333,0.018245442708333334,0.0,26.383961588541666,24.36804638920916,15.87433393042236,0.04893880208333334,31.83860969543457,154.25303649902344,410.7821044921875,3.5994565093006052,0.03438238427042961,37.08045066598951,0.003880208358168602,0.02495117112994194,0.02412109449505806,0.025556640699505806,0.03854817524552345,0.0652148425579071,0.10872721672058105,0.08806966245174408,0.07714518159627914,0.1073697879910469,0.14432291686534882,0.10693684965372086,0.10227864235639572,0.06463216245174408,0.018242187798023224,3.2552084121562075e-06
train_aug,IMG_20260728_091754_1_aug0_bgswap.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091754_1_aug0_bgswap.jpg,8192,6144,50.331648,1.3333333333333333,1,38.93711853027344,15.890101432800293,28.0,29.0,34.0,55.0,100.0,0.19653971354166666,0.0013313802083333333,0.000595703125,0.4692024739583333,4.028918344023167,0.8595863453223139,0.018772786458333333,13.14329719543457,48.332183837890625,125.4800796508789,1.3932244206360997,0.14552147686481476,8.701737647466366,6.83593752910383e-05,0.19647134840488434,0.681725263595581,0.09023112058639526,0.011972656473517418,0.008242187090218067,0.0031835937406867743,0.0015722656389698386,0.0011979166883975267,0.0011523436987772584,0.0008691406110301614,0.000758463516831398,0.0006445312756113708,0.000579427054617554,0.0004264322924427688,0.0009049479267559946
train_aug,IMG_20260728_091755_aug1_glare.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091755_aug1_glare.jpg,8192,6144,50.331648,1.3333333333333333,1,147.68150329589844,49.651893615722656,22.0,59.0,155.0,215.0,225.0,0.023629557291666665,0.013238932291666667,0.00020833333333333335,24.278235677083334,22.090723514107637,13.412721669437222,0.04513671875,32.2321891784668,155.26107788085938,396.754150390625,3.5209631984542558,0.0349419005215168,37.12736408173845,0.0034342447761446238,0.020195312798023224,0.01738932356238365,0.011614583432674408,0.03083658777177334,0.06275065243244171,0.11065429449081421,0.1038411483168602,0.09319987148046494,0.07092447578907013,0.10237956047058105,0.14780274033546448,0.11835286766290665,0.09338541328907013,0.011936848983168602,0.0013020833721384406
train_aug,IMG_20260728_091825_2_aug1_degrade.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091825_2_aug1_degrade.jpg,8192,6144,50.331648,1.3333333333333333,1,150.13238525390625,47.59095001220703,14.0,40.0,160.0,208.0,229.0,0.039404296875,0.015172526041666667,0.0017740885416666667,23.668063151041668,16.54110460326069,9.475993679284453,0.081904296875,50.40459060668945,295.4115905761719,967.6879272460938,3.3657327315035546,0.08904119580984116,30.890451419854905,0.012998047284781933,0.02640625089406967,0.022203775122761726,0.026263020932674408,0.01844075508415699,0.02086588554084301,0.02615559846162796,0.04951171949505806,0.13246093690395355,0.1623762995004654,0.172607421875,0.16545897722244263,0.11339844018220901,0.035680338740348816,0.011168619617819786,0.0040039061568677425
train_aug,IMG_20260728_091826_1_aug0_night.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091826_1_aug0_night.jpg,8192,6144,50.331648,1.3333333333333333,1,38.038143157958984,10.202842712402344,12.0,16.0,40.0,52.0,57.0,0.19000651041666666,0.0,0.0,44.742294921875,14.157087592733669,6.4853245239175195,0.03211588541666666,13.555184364318848,61.073726654052734,70.281494140625,1.4405950333232007,0.08653777092695236,6.635875044745931,0.049921873956918716,0.1400846391916275,0.6523014307022095,0.1571516990661621,0.0005403645918704569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_aug,IMG_20260728_091826_1_aug1_bgblur.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091826_1_aug1_bgblur.jpg,8192,6144,50.331648,1.3333333333333333,1,150.02276611328125,46.617008209228516,16.0,44.0,159.0,207.0,228.0,0.03345377604166667,0.014680989583333333,0.0012760416666666666,23.465641276041666,15.11546244395965,9.392468747226324,0.07619791666666667,45.357810974121094,257.40240478515625,323.97479248046875,3.36268733654522,0.07549125701189041,30.681441296803392,0.009153645485639572,0.02430013008415699,0.02143554762005806,0.02693684957921505,0.021832682192325592,0.02398112043738365,0.0283203125,0.04959961026906967,0.13472330570220947,0.16723307967185974,0.16775065660476685,0.1629296839237213,0.11386393010616302,0.03325846418738365,0.011119791306555271,0.0035611980129033327
train_aug,IMG_20260728_091826_2_aug1_bgblur.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091826_2_aug1_bgblur.jpg,8192,6144,50.331648,1.3333333333333333,1,150.13661193847656,46.625213623046875,16.0,44.0,159.0,207.0,228.0,0.03323567708333333,0.014700520833333333,0.0012760416666666666,22.543401692708333,15.05639132323834,9.145603840439199,0.07574544270833333,45.22347640991211,256.1445007324219,312.52459716796875,3.3650092615172116,0.07510501891374588,30.711003606686848,0.009108073078095913,0.024127604439854622,0.02154948003590107,0.026614584028720856,0.022083332762122154,0.02413085848093033,0.028164062649011612,0.049596354365348816,0.13419270515441895,0.16736328601837158,0.16756510734558105,0.16291341185569763,0.11336913704872131,0.03452148288488388,0.01100260391831398,0.0036979166325181723
train_aug,IMG_20260728_091826_3_aug0_tunnel.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091826_3_aug0_tunnel.jpg,8192,6144,50.331648,1.3333333333333333,1,96.10041809082031,34.505226135253906,14.0,31.0,97.0,148.0,212.0,0.05130859375,0.005807291666666666,6.510416666666667e-06,32.301988932291664,22.52993127676636,14.565999946336412,0.07065104166666666,31.321914672851562,177.72470092773438,368.6006774902344,3.012621269568246,0.06058591976761818,24.8942262256406,0.013499349355697632,0.03780924528837204,0.039912108331918716,0.03840820491313934,0.10820963233709335,0.23806966841220856,0.250628262758255,0.15410807728767395,0.06112304702401161,0.021591797471046448,0.00936197955161333,0.0073437499813735485,0.0075488281436264515,0.006578776054084301,0.005231119692325592,0.0005761718493886292
train_aug,IMG_20260728_091826_4_aug0_vibration.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091826_4_aug0_vibration.jpg,8192,6144,50.331648,1.3333333333333333,1,150.1870574951172,47.5911865234375,15.0,40.0,158.0,208.0,230.0,0.038134765625,0.016018880208333332,0.0016959635416666666,22.894000651041665,15.930994111567932,9.462589557695862,0.08103190104166667,49.4656982421875,288.0456848144531,791.4421997070312,3.3810180404539265,0.08663353323936462,30.578277603220332,0.01187825482338667,0.026256510987877846,0.02200520783662796,0.026673177257180214,0.01862955652177334,0.021136067807674408,0.026617838069796562,0.05054362118244171,0.13459309935569763,0.1717187464237213,0.16479817032814026,0.15439127385616302,0.1143098995089531,0.04042968899011612,0.011363931931555271,0.004654948133975267
train_aug,IMG_20260728_091834_3_aug1_degrade.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091834_3_aug1_degrade.jpg,8192,6144,50.331648,1.3333333333333333,1,136.97235107421875,49.49240493774414,14.0,34.0,139.0,203.0,225.0,0.046051432291666666,0.011204427083333333,0.0007682291666666666,25.119046223958332,17.35293313198145,8.92488680442957,0.0752734375,46.05647277832031,273.4136047363281,850.4410400390625,3.5162713410995963,0.07073083519935608,32.940296716306364,0.013398437760770321,0.032652996480464935,0.03311523422598839,0.024645181372761726,0.027207031846046448,0.03145182132720947,0.0787467435002327,0.13111327588558197,0.17441080510616302,0.09280598908662796,0.12183919548988342,0.07837239652872086,0.12337565422058105,0.025660807266831398,0.008151041343808174,0.003053385531529784
train_aug,IMG_20260728_091834_aug0_bgswap.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091834_aug0_bgswap.jpg,8192,6144,50.331648,1.3333333333333333,1,44.2214469909668,15.41936206817627,29.0,31.0,40.0,64.0,112.0,0.051217447916666665,0.0005078125,0.00023763020833333335,0.21665364583333332,2.7618886012407873,0.5052541515423218,0.016787109375,11.545714378356934,43.680660247802734,64.86495971679688,1.4525904868332167,0.09916521608829498,10.674992561390846,3.2552084121562075e-06,0.05121419206261635,0.6544498801231384,0.24170246720314026,0.028544921427965164,0.008167318068444729,0.0057747396640479565,0.003909505438059568,0.002724609337747097,0.0014453125186264515,0.0006770833279006183,0.0004264322924427688,0.00026367188547737896,0.00018880207790061831,0.00012044270988553762,0.00038736980059184134
train_aug,IMG_20260728_091839_1_aug0_night.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091839_1_aug0_night.jpg,8192,6144,50.331648,1.3333333333333333,1,29.661256790161133,8.048998832702637,8.0,11.0,31.0,39.0,44.0,0.505830078125,0.0,0.0,33.103121744791665,13.746686888518246,4.070973236783461,0.009326171875,10.464272499084473,48.10405349731445,36.31834411621094,1.3806080427359442,0.09208712726831436,5.127422450538452,0.09024414420127869,0.4155859351158142,0.48944661021232605,0.0047233072109520435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_aug,IMG_20260728_091839_2_aug0_night.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091839_2_aug0_night.jpg,8192,6144,50.331648,1.3333333333333333,1,165.5984344482422,56.9072265625,4.0,29.0,180.0,226.0,239.0,0.053304036458333336,0.06733723958333333,0.013548177083333333,40.55381184895833,5.201539246695317,18.017995277513936,0.07747395833333333,59.76430892944336,338.9070739746094,1212.3363037109375,3.4419909259249675,0.09052851051092148,36.34249100826121,0.03286783769726753,0.020436197519302368,0.020794270560145378,0.01564127579331398,0.013948568142950535,0.016009114682674408,0.018776042386889458,0.06568359583616257,0.047610677778720856,0.08950846642255783,0.1256738305091858,0.11249349266290665,0.16377930343151093,0.18944010138511658,0.06544596701860428,0.001891275984235108
train_aug,IMG_20260728_091839_3_aug0_vibration.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091839_3_aug0_vibration.jpg,8192,6144,50.331648,1.3333333333333333,1,149.65318298339844,45.674530029296875,16.0,42.0,160.0,197.0,224.0,0.03319986979166667,0.010133463541666667,0.0033463541666666667,22.865699869791666,17.77054948418359,9.524222145593722,0.072314453125,48.58951950073242,279.0018005371094,760.7086181640625,3.2125916574119753,0.09402713924646378,28.799901124376643,0.008929036557674408,0.024270832538604736,0.02495117112994194,0.02459309808909893,0.018007813021540642,0.019739583134651184,0.028072915971279144,0.0832226574420929,0.09840819984674454,0.16280923783779144,0.14947591722011566,0.2613541781902313,0.0759505182504654,0.010081380605697632,0.004866536241024733,0.005266927182674408
train_aug,IMG_20260728_091839_4_aug0_vibration.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091839_4_aug0_vibration.jpg,8192,6144,50.331648,1.3333333333333333,1,150.93780517578125,45.75029754638672,16.0,43.0,162.0,198.0,225.0,0.03240885416666667,0.0105859375,0.003408203125,22.4951171875,17.551148529364358,9.527548892607378,0.07222330729166666,48.77109909057617,280.028564453125,795.4066772460938,3.218983131193378,0.09543260186910629,28.85433879096995,0.008906249888241291,0.02350260503590107,0.023815104737877846,0.024635417386889458,0.017688801512122154,0.019739583134651184,0.02595377527177334,0.08312825858592987,0.09074869751930237,0.16092447936534882,0.14774413406848907,0.25897786021232605,0.09229817986488342,0.011350911110639572,0.005201823078095913,0.005384114570915699
train_aug,IMG_20260728_091839_4_aug1_tunnel.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091839_4_aug1_tunnel.jpg,8192,6144,50.331648,1.3333333333333333,1,86.2913589477539,29.80487632751465,11.0,30.0,88.0,134.0,183.0,0.05266276041666667,0.0009505208333333334,6.510416666666667e-06,32.491565755208335,23.77292986757238,14.125947893063378,0.056591796875,27.033952713012695,148.2969970703125,237.75343322753906,2.7970076033791638,0.06196141988039017,22.044379389898364,0.020403645932674408,0.03225911408662796,0.03527669236063957,0.08488281071186066,0.1586165428161621,0.3364192843437195,0.21298828721046448,0.05361653491854668,0.03168945387005806,0.013157552108168602,0.007867838256061077,0.0054915365763008595,0.003828125074505806,0.0025520832277834415,0.0009114583372138441,3.9062499126885086e-05
train_aug,IMG_20260728_091839_5_aug0_defocus.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091839_5_aug0_defocus.jpg,8192,6144,50.331648,1.3333333333333333,1,151.12083435058594,45.64885711669922,17.0,44.0,162.0,199.0,225.0,0.031468098958333336,0.010455729166666667,0.00328125,22.473245442708333,17.234991782584274,9.485473863281548,0.071015625,48.135318756103516,277.0741271972656,674.3419799804688,3.2233300646150367,0.0939415916800499,28.940812617037523,0.00818684883415699,0.023281250149011612,0.02358398400247097,0.025192057713866234,0.01803385466337204,0.019879557192325592,0.025849608704447746,0.08326172083616257,0.08985677361488342,0.16123047471046448,0.14661133289337158,0.2569010555744171,0.09540039300918579,0.012275390326976776,0.005192057229578495,0.0052636717446148396
train_aug,IMG_20260728_091839_5_aug1_jpeg.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091839_5_aug1_jpeg.jpg,8192,6144,50.331648,1.3333333333333333,1,151.11581420898438,45.82777786254883,16.0,44.0,162.0,199.0,225.0,0.032353515625,0.010559895833333333,0.003408203125,21.348639322916668,17.407467045950412,9.413283818677602,0.071064453125,49.11471939086914,282.11004638671875,824.4993896484375,3.225992236717599,0.09595788270235062,28.936841041280644,0.008880208246409893,0.023473307490348816,0.023723958060145378,0.024990234524011612,0.017662759870290756,0.019469400867819786,0.025751953944563866,0.08304687589406967,0.08910156041383743,0.1607324182987213,0.14677083492279053,0.25606444478034973,0.09742187708616257,0.012350260280072689,0.005156250204890966,0.0054036458022892475
train_aug,IMG_20260728_091840_1_aug0_tunnel.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091840_1_aug0_tunnel.jpg,8192,6144,50.331648,1.3333333333333333,1,84.59164428710938,25.759607315063477,9.0,24.0,91.0,112.0,126.0,0.07111979166666667,0.0,0.00036783854166666665,22.6489453125,17.934137393359187,5.450289246588001,0.058997395833333334,27.71155548095703,157.91769409179688,254.2734375,2.4188056123137462,0.09634152799844742,16.28781278024394,0.028095703572034836,0.04302408918738365,0.0338020846247673,0.043964844197034836,0.1561979204416275,0.2708463668823242,0.3724088668823242,0.04275716096162796,0.008798828348517418,0.00010416666918899864,0.0,0.0,0.0,0.0,0.0,0.0
train_aug,IMG_20260728_091840_aug0_defocus.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091840_aug0_defocus.jpg,8192,6144,50.331648,1.3333333333333333,1,151.1119384765625,45.51329803466797,17.0,45.0,162.0,199.0,224.0,0.030719401041666667,0.010341796875,0.0030989583333333333,22.387447916666666,16.918999390090143,9.40533710258902,0.07005859375,47.31863021850586,270.18511962890625,552.22265625,3.224980650778316,0.09203381091356277,29.052310767816408,0.007545572705566883,0.023173827677965164,0.02362630143761635,0.024931641295552254,0.018317056819796562,0.020419921725988388,0.026337889954447746,0.08364909142255783,0.08974609524011612,0.16222330927848816,0.1461360603570938,0.2547037899494171,0.09672200679779053,0.012125651352107525,0.0052376301027834415,0.005104166455566883
train_aug,IMG_20260728_091944_aug0_glare.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091944_aug0_glare.jpg,8192,6144,50.331648,1.3333333333333333,1,148.18316650390625,48.9255256652832,26.0,63.0,153.0,220.0,232.0,0.015794270833333332,0.03783854166666667,3.2552083333333335e-06,22.700638020833335,16.812700536573914,8.516328965921161,0.05688151041666667,38.7711067199707,204.97804260253906,635.0443725585938,3.550983604266703,0.0561504028737545,34.125287008939345,0.0018326822901144624,0.013961588963866234,0.016357421875,0.018232421949505806,0.03997395932674408,0.06099609285593033,0.1071484386920929,0.09153645485639572,0.0940169245004654,0.08664388209581375,0.10088541358709335,0.15536458790302277,0.12216796725988388,0.05304361879825592,0.03768880292773247,0.00014973958604969084
train_aug,IMG_20260728_091947_aug0_vibration.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091947_aug0_vibration.jpg,8192,6144,50.331648,1.3333333333333333,1,145.02694702148438,49.72871398925781,23.0,60.0,149.0,216.0,228.0,0.019443359375,0.025641276041666668,0.0,23.722522786458335,17.152773874165568,8.240046437752028,0.05100260416666667,36.26209259033203,198.957275390625,610.2645874023438,3.5453685587756474,0.05283086746931076,36.26531819705534,0.003020833246409893,0.01642252691090107,0.015839843079447746,0.018219400197267532,0.03986979275941849,0.08779297024011612,0.10293294489383698,0.11123698204755783,0.0846354141831398,0.06606771051883698,0.09508789330720901,0.15060220658779144,0.12794595956802368,0.054684244096279144,0.025621743872761726,1.9531249563442543e-05
train_aug,IMG_20260728_091953_1_aug1_glare.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091953_1_aug1_glare.jpg,8192,6144,50.331648,1.3333333333333333,1,153.37298583984375,51.102134704589844,24.0,61.0,164.0,221.0,228.0,0.019150390625,0.030963541666666667,3.2552083333333335e-06,20.646419270833334,17.364492856930163,7.940333632904,0.05238932291666667,36.656490325927734,192.16659545898438,488.9931640625,3.519687690016743,0.039165519177913666,34.41254708500292,0.002044270746409893,0.01710611954331398,0.018710937350988388,0.014316406100988388,0.023847656324505806,0.06175781413912773,0.09252278506755829,0.115234375,0.07449544221162796,0.058059897273778915,0.10394857078790665,0.11229491978883743,0.15282878279685974,0.12186849117279053,0.030784504488110542,0.00017903646221384406
train_aug,IMG_20260728_091953_2_aug1_jpeg.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091953_2_aug1_jpeg.jpg,8192,6144,50.331648,1.3333333333333333,1,149.60537719726562,53.05388259887695,22.0,51.0,159.0,220.0,228.0,0.02435872395833333,0.031376953125,3.2552083333333335e-06,22.572685546875,17.78840393254902,7.975684240917847,0.048486328125,34.199371337890625,178.01123046875,478.1528015136719,3.549152332673987,0.034682199358940125,37.519958461371,0.0029850259888917208,0.021373698487877846,0.021422525867819786,0.019524740055203438,0.026881510391831398,0.07080729305744171,0.10314778983592987,0.12270833551883698,0.06731770932674408,0.045380860567092896,0.09483072906732559,0.10586914420127869,0.15590819716453552,0.11046549677848816,0.03137044236063957,6.510416824312415e-06
train_aug,IMG_20260728_091953_3_aug0_vibration.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091953_3_aug0_vibration.jpg,8192,6144,50.331648,1.3333333333333333,1,150.49082946777344,52.9132194519043,22.0,52.0,161.0,220.0,228.0,0.023837890625,0.029296875,0.0,21.820221354166666,17.75036743906547,7.813724892309497,0.047972005208333335,34.05780029296875,177.81591796875,442.647705078125,3.536835419348971,0.034231267869472504,37.38452265101139,0.0028613281901925802,0.020976562052965164,0.021103516221046448,0.019095052033662796,0.025572916492819786,0.06964843720197678,0.09990234673023224,0.12109700590372086,0.06834635138511658,0.045722655951976776,0.09559895843267441,0.10433593392372131,0.1605989634990692,0.11584310233592987,0.029287109151482582,9.765624781721272e-06
train_aug,IMG_20260728_091953_4_aug0_glare.jpg,/root/autodl-tmp/train_data_2/train/images/IMG_20260728_091953_4_aug0_glare.jpg,8192,6144,50.331648,1.3333333333333333,1,151.3222198486328,52.596763610839844,22.0,53.0,163.0,220.0,228.0,0.022916666666666665,0.02924153645833333,0.0,21.404020182291667,17.2064993507059,7.782094665661264,0.050234375,35.80074691772461,192.30282592773438,492.11248779296875,3.5336935237464715,0.03668058663606644,36.805869889610236,0.0029654947575181723,0.019951172173023224,0.020325521007180214,0.01982421800494194,0.025364583358168602,0.06772135198116302,0.09279296547174454,0.12157551944255829,0.06913086026906967,0.048255208879709244,0.0961686223745346,0.10775065422058105,0.16397786140441895,0.11495442688465118,0.029228515923023224,1.302083364862483e-05
